_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,task,task:confidence,what_is_the_first_letter_of_the_currently_verified_term,orig__golden,answer1,answer2,orig_task,task_gold,task_gold_reason,what_is_the_first_letter_of_the_currently_verified_term_gold
568818912,false,finalized,3,10/9/2014 14:01:11,2,0.664,"w
W
W",,Yes,No,Is the concept 'White Fiber' relevant for the domain of Human Anatomy?,,,
568818913,false,finalized,3,10/9/2014 14:02:50,2,1.0,"P
p
p",,Yes,No,Is the concept Provider relevant for the domain of Human Anatomy?,,,
568818914,false,finalized,3,10/9/2014 14:01:31,1,1.0,"T
T
T",,Yes,No,Is the concept 'Trachea and Bronchus' relevant for the domain of Human Anatomy?,,,
568818915,false,finalized,3,10/9/2014 14:04:44,2,1.0,"E
e
E",,Yes,No,Is the concept 'Environment Spokesman' relevant for the domain of Human Anatomy?,,,
568818916,false,finalized,3,10/9/2014 14:02:36,1,1.0,"I
i
I",,Yes,No,Is the concept 'Intrathecal Space' relevant for the domain of Human Anatomy?,,,
568818917,false,finalized,3,10/9/2014 14:19:56,1,1.0,"A
a
A",,Yes,No,Is the concept 'Adrenal Fluid or Secretion' relevant for the domain of Human Anatomy?,,,
568818918,false,finalized,3,10/9/2014 14:14:08,1,0.6667,"i
I
i",,Yes,No,Is the concept 'Ion Channel' relevant for the domain of Human Anatomy?,,,
568818919,false,finalized,3,10/9/2014 14:04:02,1,1.0,"G
g
g",,Yes,No,Is the concept 'Gated Ion Channel' relevant for the domain of Human Anatomy?,,,
568818920,false,finalized,3,10/9/2014 13:58:30,2,1.0,"M
m
m",,Yes,No,Is the concept Moon relevant for the domain of Human Anatomy?,,,
568818921,false,finalized,3,10/9/2014 14:13:43,1,1.0,"s
s
S",,Yes,No,Is the concept 'Sodium Channel' relevant for the domain of Human Anatomy?,,,
568818922,false,finalized,3,10/9/2014 14:14:23,1,1.0,"p
p
p",,Yes,No,Is the concept 'Potassium Channel' relevant for the domain of Human Anatomy?,,,
568818923,false,finalized,3,10/9/2014 14:11:40,1,1.0,"c
c
C",,Yes,No,Is the concept 'Calcium Channel' relevant for the domain of Human Anatomy?,,,
568818924,false,finalized,3,10/9/2014 14:13:43,1,1.0,"o
O
O",,Yes,No,Is the concept 'Other Body Part' relevant for the domain of Human Anatomy?,,,
568818925,false,finalized,3,10/9/2014 14:12:03,2,1.0,"B
B
b",,Yes,No,Is the concept Bidding relevant for the domain of Human Anatomy?,,,
568818926,false,finalized,3,10/9/2014 14:16:47,1,1.0,"h
h
h",,Yes,No,Is the concept 'Head and Neck Fluids and Secretions' relevant for the domain of Human Anatomy?,,,
568818927,false,finalized,3,10/9/2014 14:16:21,1,1.0,"t
t
t",,Yes,No,Is the concept 'Trigeminal Nucleus' relevant for the domain of Human Anatomy?,,,
568818928,false,finalized,3,10/9/2014 14:19:03,1,1.0,"N
n
N",,Yes,No,Is the concept 'Neuroendocrine System' relevant for the domain of Human Anatomy?,,,
568818929,false,finalized,3,10/9/2014 14:16:57,1,1.0,"p
P
p",,Yes,No,Is the concept 'Prostate MF' relevant for the domain of Human Anatomy?,,,
568818930,false,finalized,3,10/9/2014 14:04:02,1,0.668,"T
t
t",,Yes,No,Is the concept 'Trabecular Meshwork' relevant for the domain of Human Anatomy?,,,
568818931,false,finalized,3,10/9/2014 14:13:52,1,1.0,"c
c
C",,Yes,No,Is the concept Chiasma relevant for the domain of Human Anatomy?,,,
568818932,false,finalized,3,10/9/2014 14:06:59,1,1.0,"t
t
T",,Yes,No,Is the concept Tissue relevant for the domain of Human Anatomy?,,,
568818933,false,finalized,3,10/9/2014 14:16:28,1,1.0,"s
s
S",,Yes,No,Is the concept 'Splenic Tissue' relevant for the domain of Human Anatomy?,,,
568818934,false,finalized,3,10/9/2014 14:15:22,1,1.0,"p
p
p",,Yes,No,Is the concept 'Periarteriolar Lymphoid Sheath' relevant for the domain of Human Anatomy?,,,
568818935,false,finalized,3,10/9/2014 14:08:38,1,1.0,"s
S
s",,Yes,No,Is the concept 'Splenic Trabecula' relevant for the domain of Human Anatomy?,,,
568818936,false,finalized,3,10/9/2014 14:10:17,2,1.0,"I
i
i",,Yes,No,Is the concept Insect relevant for the domain of Human Anatomy?,,,
568818937,false,finalized,3,10/9/2014 14:38:38,1,1.0,"S
s
s",,Yes,No,Is the concept 'Splenic Sinus' relevant for the domain of Human Anatomy?,,,
568818938,false,finalized,3,10/9/2014 14:10:33,1,1.0,"s
S
S",,Yes,No,Is the concept 'Splenic Marginal Sinus' relevant for the domain of Human Anatomy?,,,
568818939,false,finalized,3,10/9/2014 14:22:13,1,1.0,"S
s
s",,Yes,No,Is the concept 'Splenic Cord' relevant for the domain of Human Anatomy?,,,
568818940,false,finalized,3,10/9/2014 14:04:02,1,1.0,"s
s
s",,Yes,No,Is the concept 'Splenic Pulp' relevant for the domain of Human Anatomy?,,,
568818941,false,finalized,3,10/9/2014 14:14:23,1,1.0,"s
s
s",,Yes,No,Is the concept 'Splenic White Pulp' relevant for the domain of Human Anatomy?,,,
568818942,false,finalized,3,10/9/2014 14:04:19,1,1.0,"s
s
S",,Yes,No,Is the concept 'Splenic Red Pulp' relevant for the domain of Human Anatomy?,,,
568818943,false,finalized,3,10/9/2014 14:05:36,1,1.0,"s
S
s",,Yes,No,Is the concept 'Spleen Germinal Center' relevant for the domain of Human Anatomy?,,,
568818944,false,finalized,3,10/9/2014 14:19:03,1,1.0,"S
s
S",,Yes,No,Is the concept 'Splenic Lymphoid Follicle' relevant for the domain of Human Anatomy?,,,
568818945,false,finalized,3,10/9/2014 14:31:31,2,1.0,"Q
q
Q",,Yes,No,Is the concept Qualifier relevant for the domain of Human Anatomy?,,,
568818946,false,finalized,3,10/9/2014 14:17:18,1,1.0,"g
g
g",,Yes,No,Is the concept 'Gastric Tissue' relevant for the domain of Human Anatomy?,,,
568818947,false,finalized,3,10/9/2014 14:12:03,1,1.0,"g
G
g",,Yes,No,Is the concept 'Gastric Mucosa' relevant for the domain of Human Anatomy?,,,
568818948,false,finalized,3,10/9/2014 14:14:22,1,1.0,"g
g
G",,Yes,No,Is the concept 'Gastric Muscularis Mucosa' relevant for the domain of Human Anatomy?,,,
568818949,false,finalized,3,10/9/2014 14:37:53,1,1.0,"G
G
G",,Yes,No,Is the concept 'Gastric Muscular Coat' relevant for the domain of Human Anatomy?,,,
568818950,false,finalized,3,10/9/2014 14:07:18,1,1.0,"g
g
g",,Yes,No,Is the concept 'Gastric Serosal Surface' relevant for the domain of Human Anatomy?,,,
568818951,false,finalized,3,10/9/2014 14:29:53,1,1.0,"g
g
G",,Yes,No,Is the concept 'Gastric Submucosa' relevant for the domain of Human Anatomy?,,,
568818952,false,finalized,3,10/9/2014 14:18:27,2,0.6694,"S
s
S",,Yes,No,Is the concept Semis relevant for the domain of Human Anatomy?,,,
568818953,false,finalized,3,10/9/2014 14:09:22,1,1.0,"M
m
m",,Yes,No,Is the concept 'Mammary Gland Tissue' relevant for the domain of Human Anatomy?,,,
568818954,false,finalized,3,10/9/2014 14:14:22,1,1.0,"T
t
T",,Yes,No,Is the concept 'Terminal Ductal Lobular Unit' relevant for the domain of Human Anatomy?,,,
568818955,false,finalized,3,10/9/2014 14:16:57,2,1.0,"c
C
c",,Yes,No,Is the concept 'Climate Change Adaptation' relevant for the domain of Human Anatomy?,,,
568818956,false,finalized,3,10/9/2014 14:27:56,1,1.0,"M
m
M",,Yes,No,Is the concept 'Mammary Epithelium' relevant for the domain of Human Anatomy?,,,
568818957,false,finalized,3,10/9/2014 14:25:58,2,1.0,"n
n
N",,Yes,No,Is the concept Nature relevant for the domain of Human Anatomy?,,,
568818958,false,finalized,3,10/9/2014 14:30:09,1,1.0,"L
l
l",,Yes,No,Is the concept 'Lung Tissue' relevant for the domain of Human Anatomy?,,,
568818959,false,finalized,3,10/9/2014 14:14:41,1,1.0,"a
a
A",,Yes,No,Is the concept 'Alveolar Sac' relevant for the domain of Human Anatomy?,,,
568818960,false,finalized,3,10/9/2014 14:09:42,1,1.0,"A
A
a",,Yes,No,Is the concept 'Alveolar Septum' relevant for the domain of Human Anatomy?,,,
568818961,false,finalized,3,10/9/2014 14:07:30,2,1.0,"p
p
p",,Yes,No,Is the concept Point relevant for the domain of Human Anatomy?,,,
568818962,false,finalized,3,10/9/2014 14:23:24,2,1.0,"C
c
c",,Yes,No,Is the concept Commitment relevant for the domain of Human Anatomy?,,,
568818963,false,finalized,3,10/9/2014 14:33:12,1,1.0,"P
p
p",,Yes,No,Is the concept 'Pulmonary Lobule' relevant for the domain of Human Anatomy?,,,
568818964,false,finalized,3,10/9/2014 14:35:59,1,1.0,"P
p
p",,Yes,No,Is the concept 'Prostatic Tissue' relevant for the domain of Human Anatomy?,,,
568818965,false,finalized,3,10/9/2014 14:39:42,1,1.0,"t
t
T",,Yes,No,Is the concept 'Transitional Zone of the Prostatic Parenchyma' relevant for the domain of Human Anatomy?,,,
568818966,false,finalized,3,10/9/2014 14:05:27,1,1.0,"P
p
p",,Yes,No,Is the concept 'Prostatic Duct Tissue' relevant for the domain of Human Anatomy?,,,
568818967,false,finalized,3,10/9/2014 14:24:02,1,1.0,"p
p
p",,Yes,No,Is the concept 'Peripheral Zone of the Prostatic Parenchyma' relevant for the domain of Human Anatomy?,,,
568818968,false,finalized,3,10/9/2014 14:34:57,1,1.0,"c
c
C",,Yes,No,Is the concept 'Central Zone of the Prostatic Parenchyma' relevant for the domain of Human Anatomy?,,,
568818969,false,finalized,3,10/9/2014 14:24:02,1,1.0,"p
p
p",,Yes,No,Is the concept 'Prostatic Stroma' relevant for the domain of Human Anatomy?,,,
568818970,false,finalized,3,10/9/2014 13:59:56,2,1.0,"I
i
i",,Yes,No,Is the concept Interview relevant for the domain of Human Anatomy?,,,
568818971,false,finalized,3,10/9/2014 14:06:33,1,1.0,"P
p
P",,Yes,No,Is the concept 'Periurethral Zone of the Prostatic Parenchyma' relevant for the domain of Human Anatomy?,,,
568818972,false,finalized,3,10/9/2014 14:07:43,2,1.0,"N
n
n",,Yes,No,Is the concept Nickname relevant for the domain of Human Anatomy?,,,
568818973,false,finalized,3,10/9/2014 14:06:48,1,1.0,"E
e
e",,Yes,No,Is the concept 'Epithelial Tissue' relevant for the domain of Human Anatomy?,,,
568818974,false,finalized,3,10/9/2014 14:14:45,1,1.0,"E
e
e",,Yes,No,Is the concept Epithelium relevant for the domain of Human Anatomy?,,,
568818975,false,finalized,3,10/9/2014 14:23:14,1,1.0,"P
P
P",,Yes,No,Is the concept 'Posterior Pigment Epithelium' relevant for the domain of Human Anatomy?,,,
568818976,false,finalized,3,10/9/2014 14:31:55,1,1.0,"c
c
C",,Yes,No,Is the concept 'Cervix Epithelium' relevant for the domain of Human Anatomy?,,,
568818977,false,finalized,3,10/9/2014 14:10:17,1,1.0,"c
C
c",,Yes,No,Is the concept 'Cervix Squamous Epithelium' relevant for the domain of Human Anatomy?,,,
568818978,false,finalized,3,10/9/2014 14:17:26,1,1.0,"p
p
P",,Yes,No,Is the concept 'Pseudostratified Epithelium' relevant for the domain of Human Anatomy?,,,
568818979,false,finalized,3,10/9/2014 14:16:28,1,1.0,"P
p
P",,Yes,No,Is the concept 'Pseudostratified Columnar Epithelium' relevant for the domain of Human Anatomy?,,,
568818980,false,finalized,3,10/9/2014 13:59:09,1,1.0,"S
S
s",,Yes,No,Is the concept 'Seminal Vesicle Epithelium' relevant for the domain of Human Anatomy?,,,
568818981,false,finalized,3,10/9/2014 14:02:26,2,1.0,"i
I
C",,Yes,No,Is the concept Intakes relevant for the domain of Human Anatomy?,,,
568818982,false,finalized,3,10/9/2014 14:02:00,1,1.0,"P
p
p",,Yes,No,Is the concept 'Pseudostratified Columnar Ciliated Epithelium' relevant for the domain of Human Anatomy?,,,
568818983,false,finalized,3,10/9/2014 14:14:38,1,1.0,"b
B
b",,Yes,No,Is the concept 'Bronchial Epithelium' relevant for the domain of Human Anatomy?,,,
568818984,false,finalized,3,10/9/2014 14:15:22,1,1.0,"v
V
v",,Yes,No,Is the concept 'Vas Deferens Epithelium' relevant for the domain of Human Anatomy?,,,
568818985,false,finalized,3,10/9/2014 14:04:52,1,1.0,"T
t
t",,Yes,No,Is the concept 'Tracheal Epithelium' relevant for the domain of Human Anatomy?,,,
568818986,false,finalized,3,10/9/2014 14:19:03,2,1.0,"i
i
I",,Yes,No,Is the concept 'Ice Sheet' relevant for the domain of Human Anatomy?,,,
568818987,false,finalized,3,10/9/2014 14:06:42,1,1.0,"N
n
n",,Yes,No,Is the concept 'Nasal Cavity Respiratory Epithelium' relevant for the domain of Human Anatomy?,,,
568818988,false,finalized,3,10/9/2014 14:10:17,2,1.0,"h
H
h",,Yes,No,Is the concept Heatwave relevant for the domain of Human Anatomy?,,,
568818989,false,finalized,3,10/9/2014 14:29:53,2,1.0,"b
b
B",,Yes,No,Is the concept Beer relevant for the domain of Human Anatomy?,,,
568818990,false,finalized,3,10/9/2014 14:09:20,2,1.0,"F
f
f",,Yes,No,Is the concept Fantasy relevant for the domain of Human Anatomy?,,,
568818991,false,finalized,3,10/9/2014 14:07:48,1,1.0,"r
R
r",,Yes,No,Is the concept 'Retinal Pigment Epithelium' relevant for the domain of Human Anatomy?,,,
568818992,false,finalized,3,10/9/2014 14:03:43,1,1.0,"D
d
d",,Yes,No,Is the concept 'Ductal Epithelium' relevant for the domain of Human Anatomy?,,,
568818993,false,finalized,3,10/9/2014 14:15:01,1,1.0,"C
c
c",,Yes,No,Is the concept 'Choroid Plexus Epithelium' relevant for the domain of Human Anatomy?,,,
568818994,false,finalized,3,10/9/2014 14:13:55,1,1.0,"c
C
c",,Yes,No,Is the concept 'Choroid Plexus Epithelium of the Lateral Ventricle' relevant for the domain of Human Anatomy?,,,
568818995,false,finalized,3,10/9/2014 14:23:24,2,1.0,"s
s
s",,Yes,No,Is the concept South relevant for the domain of Human Anatomy?,,,
568818996,false,finalized,3,10/9/2014 14:15:31,1,1.0,"c
C
c",,Yes,No,Is the concept 'Choroid Plexus Epithelium of the Fourth Ventricle' relevant for the domain of Human Anatomy?,,,
568818998,false,finalized,3,10/9/2014 14:15:50,2,1.0,"c
c
C",,Yes,No,Is the concept Coalition relevant for the domain of Human Anatomy?,,,
568818999,false,finalized,3,10/9/2014 14:06:14,1,1.0,"o
o
o",,Yes,No,Is the concept 'Olfactory Epithelium' relevant for the domain of Human Anatomy?,,,
568819000,false,finalized,3,10/9/2014 14:04:12,2,1.0,"S
S
s",,Yes,No,Is the concept 'State Health Department' relevant for the domain of Human Anatomy?,,,
568819001,false,finalized,3,10/9/2014 14:14:45,1,1.0,"p
p
p",,Yes,No,Is the concept 'Prostatic Epithelium' relevant for the domain of Human Anatomy?,,,
568819002,false,finalized,3,10/9/2014 14:01:57,1,1.0,"S
s
s",,Yes,No,Is the concept 'Squamous Epithelium' relevant for the domain of Human Anatomy?,,,
568819003,false,finalized,3,10/9/2014 14:01:58,1,1.0,"S
s
S",,Yes,No,Is the concept 'Simple Squamous Epithelium' relevant for the domain of Human Anatomy?,,,
568819004,false,finalized,3,10/9/2014 14:04:19,1,1.0,"s
s
S",,Yes,No,Is the concept 'Stratified Squamous Epithelium' relevant for the domain of Human Anatomy?,,,
568819005,false,finalized,3,10/9/2014 14:28:32,1,1.0,"g
g
G",,Yes,No,Is the concept 'Gingival Epithelium' relevant for the domain of Human Anatomy?,,,
568819006,false,finalized,3,10/9/2014 14:21:36,1,1.0,"o
o
O",,Yes,No,Is the concept 'Oral Cavity Epithelium' relevant for the domain of Human Anatomy?,,,
568819007,false,finalized,3,10/9/2014 14:43:35,1,1.0,"v
V
v",,Yes,No,Is the concept 'Vaginal Squamous Epithelium' relevant for the domain of Human Anatomy?,,,
568819008,false,finalized,3,10/9/2014 14:20:31,1,1.0,"T
t
T",,Yes,No,Is the concept 'Tongue Epithelium' relevant for the domain of Human Anatomy?,,,
568819009,false,finalized,3,10/9/2014 14:22:34,1,1.0,"e
e
E",,Yes,No,Is the concept 'Esophageal Squamous Epithelium' relevant for the domain of Human Anatomy?,,,
568819010,false,finalized,3,10/9/2014 14:13:29,2,1.0,"p
P
p",,Yes,No,Is the concept Preorder relevant for the domain of Human Anatomy?,,,
568819011,false,finalized,3,10/9/2014 14:07:10,1,1.0,"p
p
p",,Yes,No,Is the concept 'Prepuce Epithelium' relevant for the domain of Human Anatomy?,,,
568819012,false,finalized,3,10/9/2014 13:59:27,1,1.0,"A
A
a",,Yes,No,Is the concept 'Alveolar Epithelium' relevant for the domain of Human Anatomy?,,,
568819013,false,finalized,3,10/9/2014 14:02:52,1,1.0,"L
l
L",,Yes,No,Is the concept 'Laryngeal Epithelium' relevant for the domain of Human Anatomy?,,,
568819014,false,finalized,3,10/9/2014 14:13:52,1,1.0,"N
n
N",,Yes,No,Is the concept 'Nasal Cavity Epithelium' relevant for the domain of Human Anatomy?,,,
568819015,false,finalized,3,10/9/2014 14:40:16,1,1.0,"i
i
i",,Yes,No,Is the concept 'Inner Enamel Epithelium' relevant for the domain of Human Anatomy?,,,
568819016,false,finalized,3,10/9/2014 14:10:33,1,1.0,"e
e
E",,Yes,No,Is the concept 'Efferent Ductule Epithelium' relevant for the domain of Human Anatomy?,,,
568819017,false,finalized,3,10/9/2014 14:09:01,2,1.0,"T
t
t",,Yes,No,Is the concept Turtle relevant for the domain of Human Anatomy?,,,
568819018,false,finalized,3,10/9/2014 14:06:59,2,1.0,"m
m
M",,Yes,No,Is the concept Midnight relevant for the domain of Human Anatomy?,,,
568819019,false,finalized,3,10/9/2014 14:15:50,1,1.0,"u
u
U",,Yes,No,Is the concept 'Urethra Epithelium' relevant for the domain of Human Anatomy?,,,
568819020,false,finalized,3,10/9/2014 14:08:41,1,0.6653,"u
u
U",,Yes,No,Is the concept 'Urethra Transitional Cell Epithelium' relevant for the domain of Human Anatomy?,,,
568819021,false,finalized,3,10/9/2014 14:07:30,1,1.0,"O
O
o",,Yes,No,Is the concept 'Oropharynx Epithelium' relevant for the domain of Human Anatomy?,,,
568819022,false,finalized,3,10/9/2014 14:14:41,1,1.0,"n
n
N",,Yes,No,Is the concept 'Nasopharynx Epithelium' relevant for the domain of Human Anatomy?,,,
568819023,false,finalized,3,10/9/2014 14:16:28,1,1.0,"g
g
G",,Yes,No,Is the concept 'Gut Epithelium' relevant for the domain of Human Anatomy?,,,
568819024,false,finalized,3,10/9/2014 14:37:53,1,1.0,"E
e
E",,Yes,No,Is the concept 'Esophageal Epithelium' relevant for the domain of Human Anatomy?,,,
568819025,false,finalized,3,10/9/2014 14:23:32,1,1.0,"I
i
I",,Yes,No,Is the concept 'Intestinal Epithelium' relevant for the domain of Human Anatomy?,,,
568819026,false,finalized,3,10/9/2014 14:29:35,1,1.0,"s
s
s",,Yes,No,Is the concept 'Simple Epithelium' relevant for the domain of Human Anatomy?,,,
568819027,false,finalized,3,10/9/2014 14:31:51,1,1.0,"g
G
g",,Yes,No,Is the concept 'Germinal Epithelium' relevant for the domain of Human Anatomy?,,,
568819028,false,finalized,3,10/9/2014 14:26:17,2,1.0,"p
p
P",,Yes,No,Is the concept President relevant for the domain of Human Anatomy?,,,
568819029,false,finalized,3,10/9/2014 14:38:54,2,1.0,"v
V
V",,Yes,No,Is the concept Vehicle relevant for the domain of Human Anatomy?,,,
568819030,false,finalized,3,10/9/2014 14:14:41,1,1.0,"s
s
S",,Yes,No,Is the concept 'Simple Columnar Epithelium' relevant for the domain of Human Anatomy?,,,
568819031,false,finalized,3,10/9/2014 14:28:32,1,1.0,"g
G
G",,Yes,No,Is the concept 'Gallbladder Epithelium' relevant for the domain of Human Anatomy?,,,
568819033,false,finalized,3,10/9/2014 14:28:32,1,1.0,"s
S
s",,Yes,No,Is the concept 'Simple Cuboidal Epithelium' relevant for the domain of Human Anatomy?,,,
568819034,false,finalized,3,10/9/2014 14:40:16,1,1.0,"t
T
t",,Yes,No,Is the concept 'Terminal Bronchiole Epithelium' relevant for the domain of Human Anatomy?,,,
568819035,false,finalized,3,10/9/2014 14:44:22,1,1.0,"r
R
R",,Yes,No,Is the concept 'Renal Tubule Epithelium' relevant for the domain of Human Anatomy?,,,
568819036,false,finalized,3,10/9/2014 14:41:03,2,1.0,"l
l
L",,Yes,No,Is the concept Legislation relevant for the domain of Human Anatomy?,,,
568819037,false,finalized,3,10/9/2014 14:32:24,1,1.0,"b
B
b",,Yes,No,Is the concept 'Bronchiole Epithelium' relevant for the domain of Human Anatomy?,,,
568819038,false,finalized,3,10/9/2014 14:37:10,1,1.0,"R
R
R",,Yes,No,Is the concept 'Respiratory Bronchiole Epithelium' relevant for the domain of Human Anatomy?,,,
568819039,false,finalized,3,10/9/2014 14:50:24,1,1.0,"t
T
t",,Yes,No,Is the concept 'Tympanic Epithelium' relevant for the domain of Human Anatomy?,,,
568819040,false,finalized,3,10/9/2014 14:23:14,1,1.0,"S
s
S",,Yes,No,Is the concept 'Stratified Epithelium' relevant for the domain of Human Anatomy?,,,
568819041,false,finalized,3,10/9/2014 14:17:26,1,1.0,"s
s
S",,Yes,No,Is the concept 'Stratified Cuboidal Epithelium' relevant for the domain of Human Anatomy?,,,
568819042,false,finalized,3,10/9/2014 14:11:28,2,1.0,"R
r
R",,Yes,No,Is the concept Re-Engagement relevant for the domain of Human Anatomy?,,,
568819043,false,finalized,3,10/9/2014 14:16:57,1,1.0,"s
s
s",,Yes,No,Is the concept 'Seminiferous Epithelium' relevant for the domain of Human Anatomy?,,,
