_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,task,task:confidence,what_is_the_last_letter_of_the_currently_verified_term,orig__golden,answer1,answer2,orig_task,task_gold,task_gold_reason,what_is_the_last_letter_of_the_currently_verified_term_gold
568814103,false,finalized,3,10/10/2014 11:02:45,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Seminal Fluid' a subclass of 'Stratified Squamous Epithelium'?,,,
568814104,false,finalized,3,10/10/2014 04:20:02,2,0.664,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Hepatic Sinusoid' a subclass of 'Stratified Squamous Epithelium'?,,,
568814105,false,finalized,3,10/10/2014 06:30:20,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Hepatic Sinusoid' a subclass of 'Vaginal Epithelium'?,,,
568814106,false,finalized,3,10/10/2014 04:51:45,1,0.664,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Tongue Epithelium' a subclass of 'Stratified Squamous Epithelium'?,,,
568814107,false,finalized,3,10/10/2014 10:58:46,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Motor Nucleus of the Trigeminal Nerve' a subclass of 'Stratified Squamous Epithelium'?,,,
568814108,false,finalized,3,10/10/2014 14:17:23,2,1.0,"e
e
L",,Yes,No,In the domain of Human Anatomy: Is class 'Motor Nucleus of the Trigeminal Nerve' a subclass of 'Esophageal Epithelium'?,,,
568814109,false,finalized,3,10/10/2014 13:55:50,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Diaphragma Sellae' a subclass of 'Stratified Squamous Epithelium'?,,,
568814110,false,finalized,3,10/9/2014 23:31:07,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Internal Cerebral Vein' a subclass of Epithelium?,,,
568814111,false,finalized,3,10/10/2014 05:03:49,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Submucosal Tissue of Human Prostate' a subclass of Epithelium?,,,
568814112,false,finalized,3,10/10/2014 04:16:04,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Nasal Cavity Epithelium' a subclass of Epithelium?,,,
568814113,false,finalized,3,10/10/2014 08:35:21,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Inner Enamel Epithelium' a subclass of Epithelium?,,,
568814114,false,finalized,3,10/10/2014 05:00:25,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Efferent Ductule Epithelium' a subclass of Epithelium?,,,
568814115,false,finalized,3,10/10/2014 04:22:42,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Urethra Epithelium' a subclass of Epithelium?,,,
568814116,false,finalized,3,10/10/2014 04:27:51,2,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Inner Plexiform Layer' a subclass of Urothelium?,,,
568814117,false,finalized,3,10/10/2014 04:15:15,2,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Inner Plexiform Layer' a subclass of 'Urethra Epithelium'?,,,
568814118,false,finalized,3,10/10/2014 15:25:31,2,0.6555,"e
E
e",,Yes,No,In the domain of Human Anatomy: Is class 'Sternocleidomastoid Muscle' a subclass of Epithelium?,,,
568814119,false,finalized,3,10/10/2014 04:19:03,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Nasopharynx Epithelium' a subclass of Epithelium?,,,
568814120,false,finalized,3,10/9/2014 23:13:24,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Gut Epithelium' a subclass of Epithelium?,,,
568814121,false,finalized,3,10/10/2014 04:14:26,1,0.6667,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Esophageal Epithelium' a subclass of 'Gut Epithelium'?,,,
568814122,false,finalized,3,10/10/2014 04:48:59,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Esophageal Epithelium' a subclass of 'Esophageal Mucosa'?,,,
568814123,false,finalized,3,10/9/2014 23:12:49,2,0.664,"p
p
p",,Yes,No,In the domain of Human Anatomy: Is class 'External Upper Lip' a subclass of 'Gut Epithelium'?,,,
568814124,false,finalized,3,10/10/2014 04:25:46,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Simple Epithelium' a subclass of Epithelium?,,,
568814125,false,finalized,3,10/10/2014 10:59:25,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Vertebral Joint' a subclass of 'Simple Epithelium'?,,,
568814126,false,finalized,3,10/10/2014 13:52:14,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Simple Columnar Epithelium' a subclass of 'Columnar Epithelium'?,,,
568814127,false,finalized,3,10/10/2014 08:35:21,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Simple Columnar Epithelium' a subclass of 'Simple Epithelium'?,,,
568814128,false,finalized,3,10/10/2014 11:01:52,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Glomeruloza Zone' a subclass of 'Simple Columnar Epithelium'?,,,
568814129,false,finalized,3,10/10/2014 04:24:10,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Simple Cuboidal Epithelium' a subclass of 'Cuboidal Epithelium'?,,,
568814130,false,finalized,3,10/9/2014 23:24:57,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Simple Cuboidal Epithelium' a subclass of 'Simple Epithelium'?,,,
568814131,false,finalized,3,10/10/2014 05:02:59,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Striae Medullares' a subclass of 'Simple Cuboidal Epithelium'?,,,
568814132,false,finalized,3,10/10/2014 14:42:31,2,1.0,"s
s
S",,Yes,No,In the domain of Human Anatomy: Is class 'Striae Medullares' a subclass of 'Bronchiole Epithelium'?,,,
568814133,false,finalized,3,10/9/2014 23:14:48,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'External Nose' a subclass of 'Simple Cuboidal Epithelium'?,,,
568814134,false,finalized,3,10/10/2014 04:26:45,1,0.6667,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Bronchiole Epithelium' a subclass of 'Simple Cuboidal Epithelium'?,,,
568814135,false,finalized,3,10/10/2014 04:14:51,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class Humerus a subclass of 'Bronchiole Epithelium'?,,,
568814136,false,finalized,3,10/10/2014 14:17:23,1,0.6613,"e
e
E",,Yes,No,In the domain of Human Anatomy: Is class 'Dorsum of the Tongue' a subclass of Epithelium?,,,
568814137,false,finalized,3,10/10/2014 04:42:51,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Stratified Epithelium' a subclass of Epithelium?,,,
568814138,false,finalized,3,10/10/2014 04:57:47,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Lateral Ligament' a subclass of 'Cuboidal Epithelium'?,,,
568814139,false,finalized,3,10/10/2014 06:37:59,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Lateral Ligament' a subclass of 'Stratified Epithelium'?,,,
568814140,false,finalized,3,10/10/2014 04:48:07,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Parametrium a subclass of 'Stratified Epithelium'?,,,
568814141,false,finalized,3,10/9/2014 23:17:49,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Stratified Columnar Epithelium' a subclass of 'Columnar Epithelium'?,,,
568814142,false,finalized,3,10/9/2014 23:10:43,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Stratified Columnar Epithelium' a subclass of 'Stratified Epithelium'?,,,
568814143,false,finalized,3,10/10/2014 14:31:41,1,0.672,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Conjunctival Epithelium' a subclass of 'Stratified Columnar Epithelium'?,,,
568814144,false,finalized,3,10/10/2014 04:44:06,2,0.6613,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Transitional Epithelium' a subclass of 'Stratified Epithelium'?,,,
568814145,false,finalized,3,10/10/2014 04:15:42,2,0.664,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Urothelium a subclass of 'Transitional Epithelium'?,,,
568814146,false,finalized,3,10/10/2014 04:52:24,1,0.6694,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Bladder Transitional Cell Epithelium' a subclass of Urothelium?,,,
568814147,false,finalized,3,10/9/2014 23:36:20,2,0.664,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Corneal Epithelium' a subclass of 'Stratified Epithelium'?,,,
568814148,false,finalized,3,10/9/2014 23:21:57,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Vaginal Epithelium' a subclass of Epithelium?,,,
568814149,false,finalized,3,10/10/2014 04:47:32,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Pigment Epithelium' a subclass of Epithelium?,,,
568814150,false,finalized,3,10/9/2014 22:15:54,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Outer Enamel Epithelium' a subclass of Epithelium?,,,
568814151,false,finalized,3,10/10/2014 04:28:13,1,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Glandular Epithelium' a subclass of Epithelium?,,,
568814152,false,finalized,3,10/10/2014 04:19:23,1,0.672,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Glandular Epithelium' a subclass of 'Glandular Epithelial Tissue'?,,,
568814153,false,finalized,3,10/9/2014 22:33:48,2,0.664,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Cuboidal Epithelium' a subclass of 'Glandular Epithelium'?,,,
568814154,false,finalized,3,10/9/2014 23:27:32,2,0.664,"s
s
m",,Yes,No,In the domain of Human Anatomy: Is class 'Subcapsular Epithelium of the Lens' a subclass of 'Cuboidal Epithelium'?,,,
568814155,false,finalized,3,10/10/2014 04:16:57,2,0.664,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Columnar Epithelium' a subclass of 'Glandular Epithelium'?,,,
568814156,false,finalized,3,10/9/2014 23:33:22,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Postcentral Sulcus' a subclass of 'Columnar Epithelium'?,,,
568814157,false,finalized,3,10/10/2014 14:44:29,1,1.0,"m
M
m",,Yes,No,In the domain of Human Anatomy: Is class 'Bile Duct Epithelium' a subclass of 'Glandular Epithelium'?,,,
568814158,false,finalized,3,10/10/2014 05:05:03,1,0.6694,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Bile Duct Epithelium' a subclass of 'Bile Duct Tissue'?,,,
568814159,false,finalized,3,10/10/2014 05:05:57,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Labium Minus' a subclass of 'Bile Duct Epithelium'?,,,
568814160,false,finalized,3,10/9/2014 22:23:15,2,0.6792,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Prostatic Stroma' a subclass of 'Bile Duct Epithelium'?,,,
568814161,false,finalized,3,10/9/2014 22:33:48,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Metatarsophalangeal Joint' a subclass of 'Epithelial Tissue'?,,,
568814162,false,finalized,3,10/9/2014 23:14:48,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Thyroid Gland Epithelial Tissue' a subclass of 'Thyroid Gland Tissue'?,,,
568814163,false,finalized,3,10/10/2014 04:45:17,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Thyroid Gland Epithelial Tissue' a subclass of 'Epithelial Tissue'?,,,
568814164,false,finalized,3,10/10/2014 04:14:26,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Central Nervous System' a subclass of 'Thyroid Gland Tissue'?,,,
568814165,false,finalized,3,10/10/2014 15:24:06,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Central Nervous System' a subclass of 'Glandular Epithelial Tissue'?,,,
568814166,false,finalized,3,10/10/2014 04:14:26,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Central Nervous System' a subclass of 'Thyroid Gland Epithelial Tissue'?,,,
568814167,false,finalized,3,10/10/2014 05:02:05,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Thymic Epithelial Tissue' a subclass of 'Thymic Tissue'?,,,
568814168,false,finalized,3,10/10/2014 14:41:32,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Thymic Epithelial Tissue' a subclass of 'Epithelial Tissue'?,,,
568814169,false,finalized,3,10/10/2014 04:59:03,2,0.6613,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Neuroendocrine Tissue' a subclass of 'Epithelial Tissue'?,,,
568814170,false,finalized,3,10/9/2014 23:18:56,1,0.672,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Adrenal Medulla' a subclass of 'Adrenal Gland Tissue'?,,,
568814171,false,finalized,3,10/10/2014 04:26:45,2,0.6792,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Adrenal Medulla' a subclass of 'Neuroepithelial Tissue'?,,,
568814172,false,finalized,3,10/10/2014 04:19:43,2,0.6667,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Adrenal Medulla' a subclass of 'Neuroendocrine Tissue'?,,,
568814173,false,finalized,3,10/10/2014 04:16:04,2,0.664,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Islet of Langerhans' a subclass of 'Gastrointestinal System Part'?,,,
568814174,false,finalized,3,10/10/2014 04:54:36,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Islet of Langerhans' a subclass of 'Epithelial Tissue'?,,,
568814175,false,finalized,3,10/9/2014 23:13:24,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Glandular Epithelial Tissue' a subclass of 'Epithelial Tissue'?,,,
568814176,false,finalized,3,10/10/2014 14:41:54,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Parathyroid Gland Epithelial Tissue' a subclass of 'Parathyroid Gland Tissue'?,,,
568814177,false,finalized,3,10/9/2014 23:36:51,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Parathyroid Gland Epithelial Tissue' a subclass of 'Glandular Epithelial Tissue'?,,,
568814179,false,finalized,3,10/9/2014 23:22:53,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Inferior Sagittal Sinus' a subclass of 'Parathyroid Gland Tissue'?,,,
568814180,false,finalized,3,10/10/2014 14:49:16,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Inferior Sagittal Sinus' a subclass of 'Parathyroid Gland Epithelial Tissue'?,,,
568814181,false,finalized,3,10/9/2014 22:38:06,1,0.672,"x
x
x",,Yes,No,In the domain of Human Anatomy: Is class 'Adrenal Cortex' a subclass of 'Adrenal Gland Tissue'?,,,
568814182,false,finalized,3,10/10/2014 04:22:03,2,1.0,"x
x
x",,Yes,No,In the domain of Human Anatomy: Is class 'Adrenal Cortex' a subclass of 'Glandular Epithelial Tissue'?,,,
568814183,false,finalized,3,10/10/2014 04:16:04,2,0.664,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class Submucosa a subclass of Tissue?,,,
568814184,false,finalized,3,10/10/2014 00:08:44,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class Submucosa a subclass of 'Normal Tissue'?,,,
568814185,false,finalized,3,10/9/2014 23:09:17,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Bronchus Submucosa' a subclass of Submucosa?,,,
568814186,false,finalized,3,10/10/2014 04:45:44,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Large Intestinal Submucosa' a subclass of Submucosa?,,,
568814187,false,finalized,3,10/10/2014 04:21:05,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Large Intestinal Submucosa' a subclass of 'Large Intestinal Wall Tissue'?,,,
568814188,false,finalized,3,10/10/2014 15:26:29,2,1.0,"s
S
s",,Yes,No,In the domain of Human Anatomy: Is class 'Labium Majus' a subclass of Submucosa?,,,
568814189,false,finalized,3,10/10/2014 04:47:09,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Frontal Artery' a subclass of Submucosa?,,,
568814190,false,finalized,3,10/9/2014 22:38:06,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Frontal Artery' a subclass of 'Small Intestinal Wall Tissue'?,,,
568814191,false,finalized,3,10/9/2014 22:18:59,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Adrenal Gland Tissue' a subclass of Tissue?,,,
568814193,false,finalized,3,10/10/2014 14:24:55,1,1.0,"e
e
E",,Yes,No,In the domain of Human Anatomy: Is class 'Adrenal Gland Tissue' a subclass of 'Normal Tissue'?,,,
568814194,false,finalized,3,10/10/2014 06:33:44,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Esophageal Tissue' a subclass of Tissue?,,,
568814195,false,finalized,3,10/9/2014 23:12:49,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Esophageal Tissue' a subclass of 'Normal Tissue'?,,,
568814196,false,finalized,3,10/9/2014 23:18:56,1,0.672,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Esophageal Serosal Surface' a subclass of Serosa?,,,
568814197,false,finalized,3,10/10/2014 04:14:03,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Esophageal Serosal Surface' a subclass of 'Esophageal Tissue'?,,,
568814198,false,finalized,3,10/9/2014 22:34:35,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Superior Rectus Muscle' a subclass of 'Esophageal Tissue'?,,,
568814199,false,finalized,3,10/10/2014 04:45:44,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Esophageal Mucosa' a subclass of Mucosa?,,,
568814200,false,finalized,3,10/10/2014 15:40:57,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Esophageal Mucosa' a subclass of 'Esophageal Tissue'?,,,
568814201,false,finalized,3,10/10/2014 11:01:10,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class Promontory a subclass of 'Esophageal Mucosa'?,,,
568814202,false,finalized,3,10/10/2014 14:29:32,2,1.0,"y
Y
y",,Yes,No,In the domain of Human Anatomy: Is class Promontory a subclass of 'Gastrointestinal Tract Lamina Propria'?,,,
568814203,false,finalized,3,10/10/2014 14:26:16,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Right Lymphatic Duct' a subclass of 'Esophageal Mucosa'?,,,
568814204,false,finalized,3,10/10/2014 15:20:34,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Right Lymphatic Duct' a subclass of 'Muscularis Mucosa'?,,,
568814205,false,finalized,3,10/10/2014 14:18:58,1,0.6613,"e
e
E",,Yes,No,In the domain of Human Anatomy: Is class Membrane a subclass of Tissue?,,,
568814206,false,finalized,3,10/10/2014 15:09:09,2,0.686,"e
e
E",,Yes,No,In the domain of Human Anatomy: Is class Membrane a subclass of 'Normal Tissue'?,,,
568814207,false,finalized,3,10/10/2014 14:59:00,2,1.0,"y
y
Y",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Carpal Artery' a subclass of Membrane?,,,
568814208,false,finalized,3,10/10/2014 14:25:36,2,1.0,"h
h
h",,Yes,No,In the domain of Human Anatomy: Is class 'Hyparterial Branch' a subclass of Membrane?,,,
568814209,false,finalized,3,10/10/2014 14:45:33,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Lingual Salivary Gland' a subclass of Membrane?,,,
568814210,false,finalized,3,10/10/2014 14:21:43,1,1.0,"e
e
E",,Yes,No,In the domain of Human Anatomy: Is class 'Inner Limiting Membrane' a subclass of Membrane?,,,
568814211,false,finalized,3,10/10/2014 11:00:10,2,0.672,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Inner Limiting Membrane' a subclass of 'Retina Layer'?,,,
568814212,false,finalized,3,10/10/2014 14:25:36,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Parathyroid Gland Chief Cell' a subclass of Membrane?,,,
568814213,false,finalized,3,10/10/2014 14:18:58,1,1.0,"e
e
E",,Yes,No,In the domain of Human Anatomy: Is class 'Basement Membrane' a subclass of Membrane?,,,
568814214,false,finalized,3,10/10/2014 14:17:23,1,0.6613,"e
e
E",,Yes,No,In the domain of Human Anatomy: Is class 'Basement Membrane' a subclass of 'Epithelium Part'?,,,
568814215,false,finalized,3,10/10/2014 14:49:48,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Trachea Basement Membrane' a subclass of 'Basement Membrane'?,,,
568814216,false,finalized,3,10/10/2014 14:43:00,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Perisinusoidal Space' a subclass of 'Basement Membrane'?,,,
568814217,false,finalized,3,10/10/2014 14:31:41,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Erector Spinae' a subclass of 'Basement Membrane'?,,,
568814218,false,finalized,3,10/10/2014 14:20:49,2,0.672,"a
a
A",,Yes,No,In the domain of Human Anatomy: Is class Episclera a subclass of Membrane?,,,
568814219,false,finalized,3,10/10/2014 14:31:41,2,0.672,"m
M
m",,Yes,No,In the domain of Human Anatomy: Is class Epicardium a subclass of Membrane?,,,
568814220,false,finalized,3,10/10/2014 04:44:06,2,0.6694,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Epicardium a subclass of 'Connective and Soft Tissue'?,,,
568814221,false,finalized,3,10/10/2014 10:59:25,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Bowman s Membrane' a subclass of Membrane?,,,
568814222,false,finalized,3,10/10/2014 10:58:46,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Basilar Membrane' a subclass of Membrane?,,,
